24.1510684175814,1.86524914647763,0.252028959685378,35.0067667001328,1,1,1
24.1984214611144,1.86414239192619,0.250661796231127,35.0133025950464,1,1,1
23.8936801819987,1.89646455680608,0.250234407596025,35.0199976012061,1,1,1
24.2231475481364,1.89695639706844,0.248288065408388,35.0270421004268,1,1,1
24.2194411862365,1.89055514410914,0.249926878243614,35.0342605962653,1,1,1
23.8281064766378,1.8948945662469,0.249608806413131,35.0406119677493,1,1,1
24.1402605658322,1.88512256197146,0.252297462131965,35.0480189121199,1,1,1
23.7797224839738,1.89558078968342,0.251745646529344,35.054757830702,1,2,1
24.0884072549916,1.88840721479717,0.251288700652892,35.0619118399976,1,2,1
23.950868422571,1.86691041543456,0.250777389450888,35.0679782985918,1,2,1
24.1015179258462,1.8708845543187,0.247659164231887,35.0738144906478,1,2,1
23.7847436907264,1.89142627396577,0.247985658906179,35.0795952553563,1,2,1
24.1362760102618,1.89619075533531,0.249085497400304,35.0865947145282,1,3,1
23.8187298455521,1.87481731827651,0.249693721798282,35.0923460381051,1,3,1
24.1702665449859,1.86749997657242,0.251475999505685,35.0991016214865,1,3,1
23.9950879513217,1.88476821869831,0.249727931003555,35.0064699521238,1,1,1
24.1004961647298,1.87085080610693,0.251273433409912,35.0131175785534,1,1,1
24.0862583301898,1.86658812258391,0.250775490019869,35.0194908099579,1,1,1
23.8171199207679,1.89654863992671,0.249991820259911,35.0259518705411,1,1,1
23.9233861870314,1.86888835550458,0.250426338754899,35.0319348512002,1,1,1
24.1206092352575,1.87949288669672,0.248775475577296,35.038325426956,1,1,1
24.0955578725788,1.89653163129037,0.251954516262679,35.0458944988551,1,1,1
24.0252709826903,1.86608757065785,0.248193122214143,35.0515310322044,1,2,1
23.8861963961422,1.87003359102722,0.251703586279918,35.0577464981041,1,2,1
24.153478159496,1.89540302494776,0.248717624843625,35.0646786781985,1,2,1
23.930589459936,1.86991338091797,0.248482976252156,35.0702744201288,1,2,1
24.0583125589506,1.87369355488482,0.249866444244514,35.0765916995393,1,2,1
24.2016718637034,1.88113786934886,0.250426320455764,35.0835970961226,1,3,1
24.2432006506744,1.88893595693638,0.248929195094102,35.0905942314835,1,3,1
24.1645984106264,1.88181809077104,0.249402229234877,35.097300041259,1,3,1
23.7964110917114,1.88042652637348,0.247769750593333,35.0054352639706,1,1,1
24.1340013178209,1.86535887294143,0.252170053421146,35.01219694439,1,1,1
24.0330364002089,1.86092364256337,0.249846953205291,35.0180672773866,1,1,1
23.9218199074752,1.89032978487047,0.248310911540966,35.0242105342486,1,1,1
23.9093842578055,1.86670226916824,0.250142665677531,35.0300319986191,1,1,1
24.0489523755538,1.88506011007888,0.248814856422701,35.0364305147942,1,1,1
24.0908240070054,1.87741007584431,0.251240757964119,35.0432465466647,1,1,1
23.8028176462778,1.89480443035395,0.248644884843584,35.0493180621985,1,2,1
23.8357284058391,1.88071010363823,0.251629084887448,35.0557183251115,1,2,1
24.2407755815916,1.87711452964783,0.247890877643766,35.0621168612429,1,2,1
23.8137779040727,1.86065047783512,0.252309490404275,35.0680149151936,1,2,1
24.1345764145864,1.89312651916892,0.251586516103267,35.0754896115628,1,2,1
23.8427675163445,1.87024362654398,0.249498913245494,35.0811176197845,1,3,1
24.1868807899077,1.89470333443704,0.249657069137318,35.0883227469863,1,3,1
23.8896078634251,1.86594643661061,0.24881901458261,35.0937804354848,1,3,1
23.8253139421557,1.88226471583334,0.2518464610382,35.0064709625047,1,1,1
24.0239339394767,1.89253779727881,0.248224773991119,35.0129001523489,1,1,1
24.058587507212,1.87976697763528,0.249254761904461,35.0192623100106,1,1,1
23.9528688957121,1.86949363850606,0.247879833458454,35.0247622775509,1,1,1
23.8191941224308,1.86949500556568,0.248419538941412,35.030072719528,1,1,1
23.9602892329937,1.89440522657941,0.247748272151629,35.0362998057372,1,1,1
24.2134989018884,1.87886504498027,0.24995432046234,35.0431567859156,1,1,1
23.9247019299879,1.87435457925943,0.252000269232088,35.0496594983031,1,2,1
23.8159621339874,1.87512478096054,0.251401260341606,35.0557947610044,1,2,1
23.8786034273158,1.86410157872036,0.249519560727941,35.0613280120312,1,2,1
23.8259330740708,1.89641297856966,0.252210252953877,35.0683071111498,1,2,1
24.0387091124223,1.86930059096825,0.247798897714736,35.0739820386235,1,2,1
23.9719833351037,1.86105524281503,0.25160597020099,35.0801067574371,1,3,1
23.8228544586051,1.88487355040382,0.248344950147314,35.0858640086847,1,3,1
24.154016444159,1.87742443751592,0.250738729815682,35.0927156817686,1,3,1
